+-----------------------------------------------------+-----------------+---------+
|                        State                        |      Action     | Q-Value |
|  (4, 3, 1, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (4, 2, 1, False, True, False, False, False, False) |    Actions.UP   |   -0.3  |
|  (3, 2, 1, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (3, 1, 1, False, True, False, False, False, False) |    Actions.UP   |  -0.51  |
|  (2, 1, 1, False, True, False, False, False, False) |   Actions.LEFT  |  -0.66  |
|  (2, 0, 1, False, True, False, False, False, False) | Actions.DROPOFF |   9.88  |
|  (3, 1, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.66  |
|  (4, 0, 1, False, True, False, False, False, False) |    Actions.UP   |  -0.51  |
|  (3, 0, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 1, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 1, 1, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.69  |
|  (4, 0, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.7  |
|  (4, 1, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.51  |
|  (4, 2, 1, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 2, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (3, 2, 1, False, True, True, False, False, False)  |    Actions.UP   |  -0.51  |
|  (2, 2, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (1, 2, 1, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 2, 1, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 1, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (1, 1, 1, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (1, 0, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (0, 0, 1, False, True, True, False, False, False)  | Actions.DROPOFF |   3.9   |
|  (0, 1, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.51  |
|  (2, 0, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.87  |
|  (2, 1, 0, False, True, True, False, False, False)  |    Actions.UP   |  -0.55  |
|  (1, 1, 0, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 1, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.54  |
|  (4, 0, 0, False, True, True, False, False, False)  |    Actions.UP   |  -1.14  |
|  (1, 1, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.56  |
|  (4, 1, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.66  |
|  (4, 3, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.76  |
|  (4, 4, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.81  |
|  (4, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.66  |
|  (3, 3, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.83  |
|  (3, 4, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.84  |
|  (3, 3, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.56  |
|  (4, 2, 0, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (0, 1, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |  -0.66  |
|  (0, 2, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.79  |
|  (0, 2, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.38  |
| (2, 3, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.08  |
| (1, 1, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.31  |
| (2, 2, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.08  |
| (3, 2, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.03  |
| (4, 3, 1, False, False, False, False, False, False) |   Actions.LEFT  |   -1.0  |
|  (0, 0, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (0, 1, 0, False, False, False, False, True, False) |   Actions.DOWN  |   -0.3  |
|  (1, 1, 0, False, False, False, False, True, False) |   Actions.DOWN  |   -0.3  |
|  (2, 1, 0, False, False, False, False, True, False) |   Actions.LEFT  |   -0.3  |
|  (2, 0, 0, False, False, False, False, True, False) |   Actions.DOWN  |   -0.3  |
|  (3, 0, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 2, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 0, False, False, False, False, True, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 4, 0, False, False, False, False, True, False) |   Actions.LEFT  |   -0.3  |
|  (3, 3, 0, False, False, False, False, True, False) |    Actions.UP   |   -0.3  |
|  (2, 3, 0, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 3, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 2, 0, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 2, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 0, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (3, 3, 0, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 3, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 4, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (4, 3, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (4, 2, 0, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (4, 2, 0, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (4, 1, 0, False, True, False, False, True, False)  |  Actions.PICKUP |   6.63  |
|  (4, 1, 1, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (4, 0, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|  (4, 1, 1, False, True, False, False, True, False)  |    Actions.UP   |  -0.66  |
|  (3, 1, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.7  |
|  (3, 2, 1, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.79  |
|  (3, 1, 1, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (3, 0, 1, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (2, 0, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 1, 1, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 1, 1, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 1, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.84  |
|  (4, 2, 1, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.89  |
|  (4, 2, 1, False, True, False, False, True, False)  |    Actions.UP   |  -0.51  |
|  (3, 2, 1, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.63  |
|  (3, 2, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 1, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 3, 1, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (3, 3, 1, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (2, 3, 1, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 3, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 4, 1, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 3, 1, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 1, 1, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (2, 1, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |  -0.55  |
|  (2, 2, 1, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 2, 1, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (2, 2, 1, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 2, 1, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 1, False, True, False, False, True, False)  |   Actions.LEFT  |  -0.34  |
|  (3, 0, 1, False, True, False, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 0, 1, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|   (3, 0, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 1, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 2, 1, False, True, True, False, True, False)  |    Actions.UP   |  -0.51  |
|   (2, 2, 1, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (2, 2, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (2, 3, 1, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (3, 3, 1, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (4, 3, 1, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (4, 2, 1, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (4, 1, 1, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.66  |
|   (4, 0, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.76  |
|   (4, 0, 1, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (3, 1, 1, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (2, 1, 1, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.66  |
|   (2, 0, 1, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|   (3, 0, 1, False, True, True, False, True, False)  |    Actions.UP   |  -0.66  |
|   (2, 0, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 0, 1, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (4, 1, 1, False, True, True, False, True, False)  |    Actions.UP   |   -0.7  |
|   (3, 1, 1, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (3, 2, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 3, 1, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|   (3, 2, 1, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (3, 1, 1, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|   (2, 0, 1, False, True, True, False, True, False)  |    Actions.UP   |  -0.51  |
|   (1, 0, 1, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 1, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (0, 1, 1, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 0, 1, False, True, True, False, True, False)  | Actions.DROPOFF |   6.63  |
|   (0, 0, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 0, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (2, 0, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (1, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (0, 1, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.54  |
|   (1, 1, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.7  |
|   (1, 2, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 3, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 4, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (2, 4, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.76  |
|   (3, 4, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (3, 3, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 4, 0, False, True, True, False, True, False)  |    Actions.UP   |  -0.66  |
|   (2, 4, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|   (2, 3, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 4, 0, False, True, True, False, True, False)  |   Actions.DOWN  |  -0.66  |
|   (4, 4, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.76  |
|   (4, 3, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (2, 4, 0, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.7  |
|   (2, 3, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.68  |
|   (2, 3, 0, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.76  |
|   (3, 3, 0, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.91  |
|   (4, 3, 0, False, True, True, False, True, True)   |    Actions.UP   |  -0.54  |
|    (2, 3, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.59  |
|    (4, 2, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -1.07  |
|    (3, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.38  |
| (3, 3, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -1.45  |
| (2, 0, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -0.66  |
| (1, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -1.06  |
| (1, 0, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -0.51  |
| (0, 2, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.22  |
| (1, 0, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -0.72  |
| (2, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -0.51  |
| (1, 1, 1, False, False, False, False, False, False) |    Actions.UP   |  -0.99  |
| (0, 1, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -0.86  |
|  (4, 2, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (3, 2, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (2, 2, 0, False, False, False, False, False, True) |   Actions.DOWN  |  -0.51  |
|  (3, 2, 0, False, False, False, False, False, True) |   Actions.LEFT  |  -0.51  |
|  (3, 1, 0, False, False, False, False, False, True) |   Actions.LEFT  |   -0.3  |
|  (3, 0, 0, False, False, False, False, False, True) |    Actions.UP   |  -0.94  |
|  (2, 0, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.8  |
|  (1, 0, 0, False, False, False, False, False, True) |    Actions.UP   |  -0.76  |
|  (0, 0, 0, False, False, False, False, False, True) |   Actions.DOWN  |  -0.76  |
|  (1, 0, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (1, 1, 0, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (0, 1, 0, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.66  |
|  (0, 2, 0, False, False, False, False, False, True) |   Actions.LEFT  |   -0.3  |
|  (0, 2, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 0, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (3, 3, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.78  |
|  (3, 2, 1, False, False, False, False, False, True) |   Actions.DOWN  |  -0.73  |
|  (4, 2, 1, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.7  |
|  (4, 3, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.94  |
|  (4, 4, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.51  |
|  (4, 2, 1, False, False, False, False, False, True) |   Actions.LEFT  |   -0.3  |
|  (4, 1, 1, False, False, False, False, False, True) |   Actions.LEFT  |  -0.55  |
|  (4, 0, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (3, 0, 1, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (4, 0, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.55  |
|  (4, 1, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (3, 1, 1, False, False, False, False, False, True) |    Actions.UP   |  -0.34  |
|  (2, 1, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (1, 1, 1, False, False, False, False, False, True) |    Actions.UP   |   -0.3  |
|  (0, 1, 1, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (1, 1, 1, False, False, False, False, False, True) |   Actions.LEFT  |   -0.3  |
|  (1, 0, 1, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (1, 0, 0, False, False, False, False, False, True) |   Actions.DOWN  |  -0.51  |
|  (2, 0, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (2, 1, 0, False, False, False, False, False, True) |   Actions.LEFT  |  -0.34  |
|  (3, 0, 0, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (4, 0, 0, False, False, False, False, False, True) |    Actions.UP   |  -0.43  |
|  (3, 0, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 0, False, False, False, False, False, True) |   Actions.DOWN  |  -0.51  |
|  (4, 1, 0, False, False, False, False, False, True) |  Actions.PICKUP |   6.63  |
|  (4, 1, 1, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.55  |
|  (2, 1, 1, False, False, False, False, False, True) |   Actions.DOWN  |   -0.3  |
|  (3, 1, 1, False, False, False, False, False, True) |   Actions.DOWN  |  -0.34  |
|  (4, 1, 1, True, False, False, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (4, 0, 1, True, False, False, False, False, True)  |  Actions.RIGHT  |  -0.51  |
|  (4, 1, 1, True, False, False, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (4, 2, 1, True, False, False, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (4, 2, 1, True, False, False, False, False, True)  |    Actions.UP   |   -0.3  |
|  (3, 2, 1, True, False, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (3, 1, 1, True, False, False, False, False, True)  |    Actions.UP   |   -0.3  |
|  (2, 1, 1, True, False, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (2, 0, 1, True, False, False, False, False, True)  | Actions.DROPOFF |   3.9   |
|   (2, 0, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |  -0.51  |
|   (2, 1, 0, True, False, False, False, True, True)  |   Actions.DOWN  |   -0.3  |
|   (3, 1, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |   -0.3  |
|   (3, 2, 0, True, False, False, False, True, True)  |    Actions.UP   |   -0.3  |
|   (2, 2, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |   -0.3  |
|   (2, 3, 0, True, False, False, False, True, True)  |   Actions.DOWN  |   -0.3  |
|   (3, 3, 0, True, False, False, False, True, True)  |    Actions.UP   |   -0.3  |
|   (2, 3, 0, True, False, False, False, True, True)  |   Actions.LEFT  |   -0.3  |
|   (2, 2, 0, True, False, False, False, True, True)  |   Actions.LEFT  |   -0.3  |
|   (2, 1, 0, True, False, False, False, True, True)  |   Actions.LEFT  |  -0.51  |
|   (2, 0, 0, True, False, False, False, True, True)  |    Actions.UP   |  -0.76  |
|   (1, 0, 0, True, False, False, False, True, True)  |   Actions.DOWN  |  -0.66  |
|   (1, 0, 0, True, False, False, False, True, True)  |    Actions.UP   |  -0.59  |
|   (0, 0, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |  -0.51  |
|   (0, 1, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |  -0.76  |
|   (0, 2, 0, True, False, False, False, True, True)  |   Actions.LEFT  |  -0.68  |
|   (0, 1, 0, True, False, False, False, True, True)  |   Actions.LEFT  |  -0.51  |
|   (0, 1, 0, True, False, False, False, True, True)  |   Actions.DOWN  |   -0.7  |
|   (1, 1, 0, True, False, False, False, True, True)  |    Actions.UP   |  -0.66  |
|   (1, 1, 0, True, False, False, False, True, True)  |   Actions.DOWN  |   -0.3  |
|   (2, 1, 0, True, False, False, False, True, True)  |    Actions.UP   |   -0.3  |
|   (0, 0, 0, True, False, False, False, True, True)  |   Actions.DOWN  |  -0.51  |
|   (1, 0, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 2, 0, True, False, False, False, True, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 3, 0, True, False, False, False, True, True)  |  Actions.PICKUP |   3.9   |
|   (1, 3, 1, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (1, 2, 1, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (1, 1, 1, True, True, False, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (2, 1, 1, True, True, False, False, True, True)   |    Actions.UP   |   -0.3  |
|   (1, 1, 1, True, True, False, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (1, 2, 1, True, True, False, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (2, 2, 1, True, True, False, False, True, True)   |    Actions.UP   |   -0.3  |
|   (1, 2, 1, True, True, False, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (1, 3, 1, True, True, False, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (1, 4, 1, True, True, False, False, True, True)   |   Actions.DOWN  |  -0.51  |
|   (2, 4, 1, True, True, False, False, True, True)   |   Actions.DOWN  |  -0.51  |
|   (3, 4, 1, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 3, 1, True, True, False, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (4, 3, 1, True, True, False, False, True, True)   |    Actions.UP   |   -0.3  |
|   (3, 3, 1, True, True, False, False, True, True)   |    Actions.UP   |   -0.3  |
|    (2, 3, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -1.11  |
|    (3, 3, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.83  |
|    (3, 3, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.66  |
|    (3, 4, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -1.06  |
|    (4, 4, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.97  |
|    (3, 4, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.81  |
|    (2, 3, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (2, 4, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|    (1, 4, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.81  |
|    (2, 4, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.68  |
|    (3, 3, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.79  |
|    (4, 3, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.84  |
|    (4, 4, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.83  |
|    (4, 3, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.63  |
|    (2, 3, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.56  |
|    (0, 4, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.86  |
|    (1, 4, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.54  |
|    (2, 4, 1, True, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|    (4, 2, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.66  |
|    (4, 1, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.73  |
|    (4, 0, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.59  |
|    (4, 1, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (1, 0, 1, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.76  |
|    (1, 3, 1, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.63  |
|    (4, 1, 1, True, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|    (3, 2, 1, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (2, 2, 1, True, True, True, False, True, True)   |    Actions.UP   |  -0.74  |
|    (1, 2, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.75  |
|    (2, 3, 1, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.62  |
| (4, 2, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.34  |
|  (4, 3, 0, False, False, False, False, False, True) |  Actions.RIGHT  |  -0.34  |
|  (3, 1, 0, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.76  |
|  (3, 1, 0, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (3, 3, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.91  |
|  (3, 4, 0, False, False, True, False, False, True)  |    Actions.UP   |  -0.51  |
|  (2, 4, 0, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (1, 4, 0, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (1, 4, 1, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.7  |
|   (2, 4, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.54  |
|   (2, 4, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.34  |
|   (3, 4, 1, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (4, 4, 1, False, True, True, False, False, True)  |    Actions.UP   |   -0.3  |
|   (3, 4, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.35  |
|   (3, 4, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 3, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 2, 1, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.66  |
|   (3, 1, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.66  |
|   (3, 2, 1, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.51  |
|   (4, 2, 1, False, True, True, False, True, True)   |    Actions.UP   |  -0.54  |
|   (3, 1, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 0, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (2, 0, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (2, 1, 1, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.54  |
|   (2, 0, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (1, 0, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (1, 1, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (0, 1, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (0, 2, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (1, 2, 1, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.66  |
|   (1, 1, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.66  |
|   (1, 1, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (1, 2, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
